page_url,file_name,file_url
https://www.python.org/downloads/windows,python-3.10.11-embed-amd64.zip,https://www.python.org/ftp/python/3.10.11/python-3.10.11-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.11-embed-win32.zip,https://www.python.org/ftp/python/3.10.11/python-3.10.11-embed-win32.zip
https://www.python.org/downloads/windows,python-3.11.3-embed-amd64.zip,https://www.python.org/ftp/python/3.11.3/python-3.11.3-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.11.3-embed-win32.zip,https://www.python.org/ftp/python/3.11.3/python-3.11.3-embed-win32.zip
https://www.python.org/downloads/windows,python-3.11.3-embed-arm64.zip,https://www.python.org/ftp/python/3.11.3/python-3.11.3-embed-arm64.zip
https://www.python.org/downloads/windows,python-3.10.10-embed-amd64.zip,https://www.python.org/ftp/python/3.10.10/python-3.10.10-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.10-embed-win32.zip,https://www.python.org/ftp/python/3.10.10/python-3.10.10-embed-win32.zip
https://www.python.org/downloads/windows,python-3.11.2-embed-amd64.zip,https://www.python.org/ftp/python/3.11.2/python-3.11.2-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.11.2-embed-win32.zip,https://www.python.org/ftp/python/3.11.2/python-3.11.2-embed-win32.zip
https://www.python.org/downloads/windows,python-3.11.2-embed-arm64.zip,https://www.python.org/ftp/python/3.11.2/python-3.11.2-embed-arm64.zip
https://www.python.org/downloads/windows,python-3.11.1-embed-amd64.zip,https://www.python.org/ftp/python/3.11.1/python-3.11.1-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.11.1-embed-win32.zip,https://www.python.org/ftp/python/3.11.1/python-3.11.1-embed-win32.zip
https://www.python.org/downloads/windows,python-3.11.1-embed-arm64.zip,https://www.python.org/ftp/python/3.11.1/python-3.11.1-embed-arm64.zip
https://www.python.org/downloads/windows,python-3.10.9-embed-amd64.zip,https://www.python.org/ftp/python/3.10.9/python-3.10.9-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.9-embed-win32.zip,https://www.python.org/ftp/python/3.10.9/python-3.10.9-embed-win32.zip
https://www.python.org/downloads/windows,python-3.11.0-embed-amd64.zip,https://www.python.org/ftp/python/3.11.0/python-3.11.0-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.11.0-embed-win32.zip,https://www.python.org/ftp/python/3.11.0/python-3.11.0-embed-win32.zip
https://www.python.org/downloads/windows,python-3.11.0-embed-arm64.zip,https://www.python.org/ftp/python/3.11.0/python-3.11.0-embed-arm64.zip
https://www.python.org/downloads/windows,python-3.10.8-embed-amd64.zip,https://www.python.org/ftp/python/3.10.8/python-3.10.8-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.8-embed-win32.zip,https://www.python.org/ftp/python/3.10.8/python-3.10.8-embed-win32.zip
https://www.python.org/downloads/windows,python-3.10.7-embed-amd64.zip,https://www.python.org/ftp/python/3.10.7/python-3.10.7-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.7-embed-win32.zip,https://www.python.org/ftp/python/3.10.7/python-3.10.7-embed-win32.zip
https://www.python.org/downloads/windows,python-3.10.6-embed-amd64.zip,https://www.python.org/ftp/python/3.10.6/python-3.10.6-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.6-embed-win32.zip,https://www.python.org/ftp/python/3.10.6/python-3.10.6-embed-win32.zip
https://www.python.org/downloads/windows,python-3.10.5-embed-amd64.zip,https://www.python.org/ftp/python/3.10.5/python-3.10.5-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.5-embed-win32.zip,https://www.python.org/ftp/python/3.10.5/python-3.10.5-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.13-embed-amd64.zip,https://www.python.org/ftp/python/3.9.13/python-3.9.13-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.13-embed-win32.zip,https://www.python.org/ftp/python/3.9.13/python-3.9.13-embed-win32.zip
https://www.python.org/downloads/windows,python-3.10.4-embed-amd64.zip,https://www.python.org/ftp/python/3.10.4/python-3.10.4-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.4-embed-win32.zip,https://www.python.org/ftp/python/3.10.4/python-3.10.4-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.12-embed-amd64.zip,https://www.python.org/ftp/python/3.9.12/python-3.9.12-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.12-embed-win32.zip,https://www.python.org/ftp/python/3.9.12/python-3.9.12-embed-win32.zip
https://www.python.org/downloads/windows,python-3.10.3-embed-amd64.zip,https://www.python.org/ftp/python/3.10.3/python-3.10.3-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.3-embed-win32.zip,https://www.python.org/ftp/python/3.10.3/python-3.10.3-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.11-embed-amd64.zip,https://www.python.org/ftp/python/3.9.11/python-3.9.11-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.11-embed-win32.zip,https://www.python.org/ftp/python/3.9.11/python-3.9.11-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.10-embed-amd64.zip,https://www.python.org/ftp/python/3.9.10/python-3.9.10-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.10-embed-win32.zip,https://www.python.org/ftp/python/3.9.10/python-3.9.10-embed-win32.zip
https://www.python.org/downloads/windows,python-3.10.2-embed-amd64.zip,https://www.python.org/ftp/python/3.10.2/python-3.10.2-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.2-embed-win32.zip,https://www.python.org/ftp/python/3.10.2/python-3.10.2-embed-win32.zip
https://www.python.org/downloads/windows,python-3.10.1-embed-amd64.zip,https://www.python.org/ftp/python/3.10.1/python-3.10.1-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.1-embed-win32.zip,https://www.python.org/ftp/python/3.10.1/python-3.10.1-embed-win32.zip
https://www.python.org/downloads/windows,python-3.10.1-embed-arm64.zip,https://www.python.org/ftp/python/3.10.1/python-3.10.1-embed-arm64.zip
https://www.python.org/downloads/windows,python-3.9.9-embed-amd64.zip,https://www.python.org/ftp/python/3.9.9/python-3.9.9-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.9-embed-win32.zip,https://www.python.org/ftp/python/3.9.9/python-3.9.9-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.8-embed-amd64.zip,https://www.python.org/ftp/python/3.9.8/python-3.9.8-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.8-embed-win32.zip,https://www.python.org/ftp/python/3.9.8/python-3.9.8-embed-win32.zip
https://www.python.org/downloads/windows,python-3.10.0-embed-amd64.zip,https://www.python.org/ftp/python/3.10.0/python-3.10.0-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.10.0-embed-win32.zip,https://www.python.org/ftp/python/3.10.0/python-3.10.0-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.7-embed-amd64.zip,https://www.python.org/ftp/python/3.9.7/python-3.9.7-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.7-embed-win32.zip,https://www.python.org/ftp/python/3.9.7/python-3.9.7-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.6-embed-amd64.zip,https://www.python.org/ftp/python/3.9.6/python-3.9.6-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.6-embed-win32.zip,https://www.python.org/ftp/python/3.9.6/python-3.9.6-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.5-embed-amd64.zip,https://www.python.org/ftp/python/3.9.5/python-3.9.5-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.5-embed-win32.zip,https://www.python.org/ftp/python/3.9.5/python-3.9.5-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.10-embed-amd64.zip,https://www.python.org/ftp/python/3.8.10/python-3.8.10-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.10-embed-win32.zip,https://www.python.org/ftp/python/3.8.10/python-3.8.10-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.4-embed-amd64.zip,https://www.python.org/ftp/python/3.9.4/python-3.9.4-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.4-embed-win32.zip,https://www.python.org/ftp/python/3.9.4/python-3.9.4-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.9-embed-amd64.zip,https://www.python.org/ftp/python/3.8.9/python-3.8.9-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.9-embed-win32.zip,https://www.python.org/ftp/python/3.8.9/python-3.8.9-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.2-embed-amd64.zip,https://www.python.org/ftp/python/3.9.2/python-3.9.2-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.2-embed-win32.zip,https://www.python.org/ftp/python/3.9.2/python-3.9.2-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.8-embed-amd64.zip,https://www.python.org/ftp/python/3.8.8/python-3.8.8-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.8-embed-win32.zip,https://www.python.org/ftp/python/3.8.8/python-3.8.8-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.7-embed-amd64.zip,https://www.python.org/ftp/python/3.8.7/python-3.8.7-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.7-embed-win32.zip,https://www.python.org/ftp/python/3.8.7/python-3.8.7-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.1-embed-amd64.zip,https://www.python.org/ftp/python/3.9.1/python-3.9.1-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.9.1-embed-win32.zip,https://www.python.org/ftp/python/3.9.1/python-3.9.1-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.0-embed-win32.zip,https://www.python.org/ftp/python/3.9.0/python-3.9.0-embed-win32.zip
https://www.python.org/downloads/windows,python-3.9.0-embed-amd64.zip,https://www.python.org/ftp/python/3.9.0/python-3.9.0-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.6-embed-win32.zip,https://www.python.org/ftp/python/3.8.6/python-3.8.6-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.6-embed-amd64.zip,https://www.python.org/ftp/python/3.8.6/python-3.8.6-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.6rc1-embed-win32.zip,https://www.python.org/ftp/python/3.8.6/python-3.8.6rc1-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.6rc1-embed-amd64.zip,https://www.python.org/ftp/python/3.8.6/python-3.8.6rc1-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.7.9-embed-win32.zip,https://www.python.org/ftp/python/3.7.9/python-3.7.9-embed-win32.zip
https://www.python.org/downloads/windows,python-3.7.9-embed-amd64.zip,https://www.python.org/ftp/python/3.7.9/python-3.7.9-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.5-embed-win32.zip,https://www.python.org/ftp/python/3.8.5/python-3.8.5-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.5-embed-amd64.zip,https://www.python.org/ftp/python/3.8.5/python-3.8.5-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.4-embed-win32.zip,https://www.python.org/ftp/python/3.8.4/python-3.8.4-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.4-embed-amd64.zip,https://www.python.org/ftp/python/3.8.4/python-3.8.4-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.4rc1-embed-win32.zip,https://www.python.org/ftp/python/3.8.4/python-3.8.4rc1-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.4rc1-embed-amd64.zip,https://www.python.org/ftp/python/3.8.4/python-3.8.4rc1-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.7.8-embed-win32.zip,https://www.python.org/ftp/python/3.7.8/python-3.7.8-embed-win32.zip
https://www.python.org/downloads/windows,python-3.7.8-embed-amd64.zip,https://www.python.org/ftp/python/3.7.8/python-3.7.8-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.3-embed-win32.zip,https://www.python.org/ftp/python/3.8.3/python-3.8.3-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.3-embed-amd64.zip,https://www.python.org/ftp/python/3.8.3/python-3.8.3-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.3rc1-embed-win32.zip,https://www.python.org/ftp/python/3.8.3/python-3.8.3rc1-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.3rc1-embed-amd64.zip,https://www.python.org/ftp/python/3.8.3/python-3.8.3rc1-embed-amd64.zip
https://www.python.org/downloads/windows,python-2.7.18-pdb.zip,https://www.python.org/ftp/python/2.7.18/python-2.7.18-pdb.zip
https://www.python.org/downloads/windows,python-2.7.18.amd64-pdb.zip,https://www.python.org/ftp/python/2.7.18/python-2.7.18.amd64-pdb.zip
https://www.python.org/downloads/windows,python-3.7.7-embed-win32.zip,https://www.python.org/ftp/python/3.7.7/python-3.7.7-embed-win32.zip
https://www.python.org/downloads/windows,python-3.7.7-embed-amd64.zip,https://www.python.org/ftp/python/3.7.7/python-3.7.7-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.2-embed-win32.zip,https://www.python.org/ftp/python/3.8.2/python-3.8.2-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.2-embed-amd64.zip,https://www.python.org/ftp/python/3.8.2/python-3.8.2-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.1-embed-win32.zip,https://www.python.org/ftp/python/3.8.1/python-3.8.1-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.1-embed-amd64.zip,https://www.python.org/ftp/python/3.8.1/python-3.8.1-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.7.6-embed-win32.zip,https://www.python.org/ftp/python/3.7.6/python-3.7.6-embed-win32.zip
https://www.python.org/downloads/windows,python-3.7.6-embed-amd64.zip,https://www.python.org/ftp/python/3.7.6/python-3.7.6-embed-amd64.zip
https://www.python.org/downloads/windows,python-2.7.17-pdb.zip,https://www.python.org/ftp/python/2.7.17/python-2.7.17-pdb.zip
https://www.python.org/downloads/windows,python-2.7.17.amd64-pdb.zip,https://www.python.org/ftp/python/2.7.17/python-2.7.17.amd64-pdb.zip
https://www.python.org/downloads/windows,python-3.7.5-embed-win32.zip,https://www.python.org/ftp/python/3.7.5/python-3.7.5-embed-win32.zip
https://www.python.org/downloads/windows,python-3.7.5-embed-amd64.zip,https://www.python.org/ftp/python/3.7.5/python-3.7.5-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.8.0-embed-win32.zip,https://www.python.org/ftp/python/3.8.0/python-3.8.0-embed-win32.zip
https://www.python.org/downloads/windows,python-3.8.0-embed-amd64.zip,https://www.python.org/ftp/python/3.8.0/python-3.8.0-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.7.4-embed-win32.zip,https://www.python.org/ftp/python/3.7.4/python-3.7.4-embed-win32.zip
https://www.python.org/downloads/windows,python-3.7.4-embed-amd64.zip,https://www.python.org/ftp/python/3.7.4/python-3.7.4-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.7.3-embed-win32.zip,https://www.python.org/ftp/python/3.7.3/python-3.7.3-embed-win32.zip
https://www.python.org/downloads/windows,python-3.7.3-embed-amd64.zip,https://www.python.org/ftp/python/3.7.3/python-3.7.3-embed-amd64.zip
https://www.python.org/downloads/windows,python-2.7.16-pdb.zip,https://www.python.org/ftp/python/2.7.16/python-2.7.16-pdb.zip
https://www.python.org/downloads/windows,python-2.7.16.amd64-pdb.zip,https://www.python.org/ftp/python/2.7.16/python-2.7.16.amd64-pdb.zip
https://www.python.org/downloads/windows,python-3.7.2.post1-embed-win32.zip,https://www.python.org/ftp/python/3.7.2/python-3.7.2.post1-embed-win32.zip
https://www.python.org/downloads/windows,python-3.7.2.post1-embed-amd64.zip,https://www.python.org/ftp/python/3.7.2/python-3.7.2.post1-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.6.8-embed-win32.zip,https://www.python.org/ftp/python/3.6.8/python-3.6.8-embed-win32.zip
https://www.python.org/downloads/windows,python-3.6.8-embed-amd64.zip,https://www.python.org/ftp/python/3.6.8/python-3.6.8-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.7.1-embed-win32.zip,https://www.python.org/ftp/python/3.7.1/python-3.7.1-embed-win32.zip
https://www.python.org/downloads/windows,python-3.7.1-embed-amd64.zip,https://www.python.org/ftp/python/3.7.1/python-3.7.1-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.6.7-embed-win32.zip,https://www.python.org/ftp/python/3.6.7/python-3.6.7-embed-win32.zip
https://www.python.org/downloads/windows,python-3.6.7-embed-amd64.zip,https://www.python.org/ftp/python/3.6.7/python-3.6.7-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.7.0-embed-win32.zip,https://www.python.org/ftp/python/3.7.0/python-3.7.0-embed-win32.zip
https://www.python.org/downloads/windows,python-3.7.0-embed-amd64.zip,https://www.python.org/ftp/python/3.7.0/python-3.7.0-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.6.6-embed-win32.zip,https://www.python.org/ftp/python/3.6.6/python-3.6.6-embed-win32.zip
https://www.python.org/downloads/windows,python-3.6.6-embed-amd64.zip,https://www.python.org/ftp/python/3.6.6/python-3.6.6-embed-amd64.zip
https://www.python.org/downloads/windows,python-2.7.15-pdb.zip,https://www.python.org/ftp/python/2.7.15/python-2.7.15-pdb.zip
https://www.python.org/downloads/windows,python-2.7.15.amd64-pdb.zip,https://www.python.org/ftp/python/2.7.15/python-2.7.15.amd64-pdb.zip
https://www.python.org/downloads/windows,python-3.6.5-embed-win32.zip,https://www.python.org/ftp/python/3.6.5/python-3.6.5-embed-win32.zip
https://www.python.org/downloads/windows,python-3.6.5-embed-amd64.zip,https://www.python.org/ftp/python/3.6.5/python-3.6.5-embed-amd64.zip
https://www.python.org/downloads/windows,python-3.6.4-embed-win32.zip,https://www.python.org/ftp/python/3.6.4/python-3.6.4-embed-win32.zip
